65536,"South Africa","Amatole Telecommunication Pty Ltd",655,36
65541,"South Africa","South African Police Service",655,41
65550,"South Africa","Ericsson South Africa (Pty) Ltd",655,50
65551,"South Africa","Integrat (Pty) Ltd",655,51
65912,"South Sudan","Sudani/Sudatel",659,12
65991,"South Sudan","Zain-South Sudan",659,91
65992,"South Sudan","MTN-South Sudan",659,92
65995,"South Sudan","Vivacel/NOW",659,95
65997,"South Sudan","Gemtel",659,97
21401,"Spain","Vodafone España, SAU",214,01
21403,"Spain","France Telecom España, SA",214,03
21404,"Spain","Xfera Móviles, S.A.",214,04
21405,"Spain","Telefónica Móviles España, SAU",214,05
21406,"Spain","Vodafone España, SAU",214,06
21407,"Spain","Telefónica Móviles España, SAU",214,07
21408,"Spain","Euskaltel, SA",214,08
21409,"Spain","France Telecom España, SA",214,09
21410,"Spain","Operadora de Telecomunicaciones Opera SL",214,10
21411,"Spain","France Telecom España, SA",214,11
21412,"Spain","Contacta Servicios Avanzados de Telecomunicaciones SL",214,12
21413,"Spain","Incotel Ingeniera y Consultaria SL",214,13
21414,"Spain","Incotel Servicioz Avanzados SL",214,14
21415,"Spain","BT España Compañia de Servicios Globales de Telecomunicaciones, SAU",214,15
21416,"Spain","Telecable de Asturias, SAU",214,16
21417,"Spain","R Cable y Telecomunicaciones Galicia, SA",214,17
21418,"Spain","Cableuropa, SAU",214,18
21419,"Spain","E-Plus Móviles, SL",214,19
21420,"Spain","Fonyou Telecom, SL",214,20
21421,"Spain","Jazz Telecom, SAU",214,21
21422,"Spain","Best Spain Telecom, SL",214,22
21424,"Spain","Vizzavi España, S.L.",214,24
21425,"Spain","Lycamobile, SL",214,25
21426,"Spain","Lleida Networks Serveis Telemátics, SL",214,26
21427,"Spain","SCN Truphone SL",214,27
21428,"Spain","Consorcio de Telecomunicaciones Avanzadas, S.A.",214,28
21429,"Spain","NEO-SKY 2002, S.A.",214,29
21430,"Spain","Compatel Limited",214,30
21431,"Spain","Red Digital De Telecomunicaciones de las Islas Baleares, S.L.",214,31
21432,"Spain","TUENTI TECHNOLOGIES, S.L.",214,32
21433,"Spain","EURONA WIRELESS TELECOM, S.A.",214,33
21434,"Spain","AIRE NETWORKS DEL MEDITERRÁNEO, S.L. UNIPERSONAL",214,34
41302,"Sri Lanka","MTN Network Ltd.",413,02
41303,"Sri Lanka","Celtel Lanka Ltd.",413,03
63401,"Sudan","SD Mobitel",634,01
63402,"Sudan","Areeba-Sudan",634,02
63403,"Sudan","MTN Sudan",634,03
63405,"Sudan","Network of the World Ltd (NOW)",634,05
63406,"Sudan","Zain Sudan",634,06
63499,"Sudan","MTN Sudan",634,99
74602,"Suriname","Telesur",746,02
74603,"Suriname","Digicel",746,03
74604,"Suriname","Intelsur",746,04
74605,"Suriname","Telesur (CDMA)",746,05
65301,"Swaziland","SPTC",653,01
65310,"Swaziland","Swazi MTN",653,10
24001,"Sweden","Telia Sonera Sverige AB",240,01
24002,"Sweden","H3G Access AB",240,02
24003,"Sweden","Netett Sverige AB",240,03
24004,"Sweden","3G Infrastructure Services AB",240,04
24005,"Sweden","Svenska UMTS-Nät AB",240,05
24006,"Sweden","Telenor Sverige AB",240,06
24008,"Sweden","Telenor Sverige AB",240,08
24009,"Sweden","Communications for Devices in Sweden AB",240,09
24010,"Sweden","Spring Mobil AB",240,10
24012,"Sweden","Lycamobile Sweden Limited",240,12
24013,"Sweden","Alltele Företag Sverige AB",240,13
24014,"Sweden","TDC Sverige AB",240,14
24015,"Sweden","Wireless Maingate Nordic AB",240,15
24016,"Sweden","42 Telecom AB",240,16
24017,"Sweden","Götalandsnätet AB",240,17
24018,"Sweden","Generic Mobile Systems Sweden AB",240,18
24019,"Sweden","Mundio Mobile Sweden Ltd",240,19
24020,"Sweden","iMEZ AB",240,20
24021,"Sweden","Trafikverket ICT",240,21
24022,"Sweden","EuTel AB",240,22
24023,"Sweden","Infobip LTD (UK)",240,23
24024,"Sweden","Net4Mobility HB",240,24
24026,"Sweden","Beepsend A.B.",240,26
24027,"Sweden","Fogg Mobile AB",240,27
24028,"Sweden","CoolTEL Aps",240,28
24029,"Sweden","Mercury International Carrier Services",240,29
24030,"Sweden","NextGen Mobile Ltd",240,30
24031,"Sweden","RebTel Networks AB",240,31
24032,"Sweden","Compatel Ltd.",240,32
24033,"Sweden","Mobile Arts AB",240,33
24034,"Sweden","Pro Net Telecommunications Services Ltd.",240,34
24035,"Sweden","42 Telecom LTD",240,35
24036,"Sweden","Interactive Digital Media GmbH",240,36
24037,"Sweden","CLX Networks AB",240,37
24038,"Sweden","Voxbone SA",240,38
24039,"Sweden","Borderlight AB",240,39
24040,"Sweden","ReWiCom Scandinavia AB",240,40
24041,"Sweden","Shyam Telecom UK Ltd",240,41
24042,"Sweden","Telenor Connexion AB",240,42
24043,"Sweden","MobiWeb Ltd.",240,43
24044,"Sweden","Limitless Mobile AB",240,44
24045,"Sweden","Spirius AB",240,45
24065,"Sweden","shared use for closed networks",240,65
24066,"Sweden","shared use for closed networks",240,66
24067,"Sweden","shared use for test purpose",240,67
24068,"Sweden","shared use for test purpose",240,68
24069,"Sweden","crisis management after determination by the Swedish Post- and Telecom Authority",240,69
22801,"Switzerland","Swisscom Schweiz AG",228,01
22802,"Switzerland","Sunrise Communications AG",228,02
22803,"Switzerland","Salt Mobile SA",228,03
22805,"Switzerland","Comfone AG",228,05
22806,"Switzerland","SBB AG",228,06
22808,"Switzerland","TelCommunication Services AG",228,08
22809,"Switzerland","Comfone AG",228,09
22812,"Switzerland","Sunrise Communications AG",228,12
22851,"Switzerland","Bebbicell AG",228,51
22853,"Switzerland","upc Cablecom GmbH",228,53
22854,"Switzerland","Lycamobile AG",228,54
22856,"Switzerland","SMSRelay AG",228,56
22857,"Switzerland","Mitto AG",228,57
41701,"Syrian Arab Republic","Syriatel",417,01
41702,"Syrian Arab Republic","Spacetel Syria",417,02
41709,"Syrian Arab Republic","Syrian Telecom",417,09
43601,"Tajikistan","JC Somoncom",436,01
43602,"Tajikistan","CJSC Indigo Tajikistan",436,02
43603,"Tajikistan","TT mobile",436,03
43604,"Tajikistan","Josa Babilon-T",436,04
43605,"Tajikistan","CTJTHSC Tajik-tel",436,05
64002,"Tanzania","MIC (T) Ltd.",640,02
64003,"Tanzania","Zantel",640,03
64004,"Tanzania","Vodacom (T) Ltd.",640,04
64005,"Tanzania","Celtel (T) Ltd.",640,05
52000,"Thailand","CAT CDMA",520,00
52001,"Thailand","AIS GSM",520,01
52002,"Thailand","CAT CDMA",520,02
52003,"Thailand","Advanced Wireless Network Company Limited",520,03
52004,"Thailand","Real Future Company Limited",520,04
52005,"Thailand","DTAC Network Company Limite",520,05
52015,"Thailand","TOT Public Company Limited",520,15
52018,"Thailand","Total Access Communications Public  Company Limited",520,18
52020,"Thailand","ACes Regional Services Company Limited",520,20
52023,"Thailand","Digital Phone Company Limited",520,23
52047,"Thailand","TOT Public Company Limited",520,47
52099,"Thailand","True Move Company Limited",520,99
29401,"The Former Yugoslav Republic of Macedonia","T-Mobile",294,01
29402,"The Former Yugoslav Republic of Macedonia","Cosmofon",294,02
29403,"The Former Yugoslav Republic of Macedonia","Nov Operator",294,03
29410,"The Former Yugoslav Republic of Macedonia","WTI Macedonia",294,10
29411,"The Former Yugoslav Republic of Macedonia","MOBIK TELEKOMUNIKACII DOOEL- Skopje",294,11
51401,"Timor-Leste","Telin Timor-Leste",514,01
51402,"Timor-Leste","Timor Telecom",514,02
51403,"Timor-Leste","Viettel Timor-Leste",514,03
61501,"Togo","Togo Telecom",615,01
53901,"Tonga","Tonga Communications Corporation",539,01
53943,"Tonga","Digicel",539,43
53988,"Tonga","Digicel (Tonga) Ltd",539,88
37412,"Trinidad and Tobago","TSTT Mobile",374,12
374130,"Trinidad and Tobago","Digicel Trinidad and Tobago Ltd.",374,130
374140,"Trinidad and Tobago","LaqTel Ltd.",374,140
60502,"Tunisia","Tunisie Telecom",605,02
60503,"Tunisia","Orascom Telecom",605,03
28601,"Turkey","Turkcell",286,01
28602,"Turkey","Telsim GSM",286,02
28603,"Turkey","Aria",286,03
28604,"Turkey","Aycell",286,04
43801,"Turkmenistan","Barash Communication Technologies (BCTI)",438,01
43802,"Turkmenistan","TM-Cell",438,02
376350,"Turks and Caicos Islands","Cable & Wireless (TCI) Ltd trading asLime",376,350
376352,"Turks and Caicos Islands","IslandCom Communications Ltd.",376,352
376360,"Turks and Caicos Islands","IslandCom Communication Ltd",376,360
55301,"Tuvalu","Tuvalu Telecommunications Corporation",553,01
64101,"Uganda","Celtel Uganda",641,01
64110,"Uganda","MTN Uganda Ltd.",641,10
64111,"Uganda","Uganda Telecom Ltd.",641,11
64114,"Uganda","House of Integrated Technology and Systems Uganda Ltd (HiTs Telecom)",641,14
64118,"Uganda","Sure Telecom Uganda Limited",641,18
64122,"Uganda","Warid Telecom Uganda Ltd.",641,22
64130,"Uganda","Anupam Global Soft Uganda Limited",641,30
64133,"Uganda","Smile Communications Uganda Limited",641,33
64140,"Uganda","Civil Aviation Authority (CAA)",641,40
64144,"Uganda","K2 Telecom Ltd",641,44
64166,"Uganda","i-Tel Ltd",641,66
25501,"Ukraine","Ukrainian Mobile Communication, UMC",255,01
25502,"Ukraine","Ukranian Radio Systems, URS",255,02
25503,"Ukraine","Kyivstar GSM",255,03
25504,"Ukraine","International Telecommunications Ltd.",255,04
25505,"Ukraine","Golden Telecom",255,05
25506,"Ukraine","Astelit",255,06
25507,"Ukraine","Ukrtelecom",255,07
25521,"Ukraine","CJSC - Telesystems of Ukraine",255,21
42402,"United Arab Emirates","Etisalat",424,02
23400,"United Kingdom","British Telecom",234,00
23401,"United Kingdom","Mapesbury Communications Ltd",234,01
23402,"United Kingdom","O2 UK Ltd.",234,02
23403,"United Kingdom","Jersey Airtel Ltd",234,03
23404,"United Kingdom","FMS Solutions Ltd",234,04
23405,"United Kingdom","Colt Mobile Telecommunications Ltd",234,05
23406,"United Kingdom","Internet Computer Bureau Ltd",234,06
23407,"United Kingdom","Cable & Wireless UK",234,07
23408,"United Kingdom","OnePhone (UK) Ltd",234,08
23409,"United Kingdom","Tismi B.V.",234,09
23410,"United Kingdom","O2 UK Ltd.",234,10
23411,"United Kingdom","O2 UK Ltd.",234,11
23412,"United Kingdom","Network Rail Infrastructure Ltd",234,12
23413,"United Kingdom","Network Rail Infrastructure Ltd",234,13
23414,"United Kingdom","Hay Systems Ltd",234,14
23415,"United Kingdom","Vodafone Ltd",234,15
23416,"United Kingdom","Opal Telecom Ltd",234,16
23417,"United Kingdom","Flextel Ltd",234,17
23418,"United Kingdom","Cloud9",234,18
23419,"United Kingdom","Teleware plc",234,19
23420,"United Kingdom","Hutchison 3G UK Ltd",234,20
23421,"United Kingdom","LogicStar Ltd",234,21
23422,"United Kingdom","Routo Telecommunications Ltd",234,22
23423,"United Kingdom","Vectone Network Ltd",234,23
23424,"United Kingdom","Stour Marine Ltd",234,24
23425,"United Kingdom","Software Cellular Network Ltd",234,25
23426,"United Kingdom","Lycamobile UK Limited",234,26
23427,"United Kingdom","Teleena UK Limited",234,27
23428,"United Kingdom","Marathon Telecom Limited",234,28
23429,"United Kingdom","(aq) Limited T/A aql",234,29
23430,"United Kingdom","T-Mobile UK",234,30
23431,"United Kingdom","T-Mobile UK",234,31
23432,"United Kingdom","T-Mobile UK",234,32
23433,"United Kingdom","Orange",234,33
23434,"United Kingdom","Orange",234,34
23435,"United Kingdom","JSC Ingenium (UK) Limited",234,35
23436,"United Kingdom","Sure (Isle of Man) Limited",234,36
23437,"United Kingdom","Synectiv Ltd",234,37
23438,"United Kingdom","Virgin Mobile Telecoms Limited",234,38
23439,"United Kingdom","SSE Energy Supply Limited",234,39
23450,"United Kingdom","Jersey Telecom",234,50
23451,"United Kingdom","UK Broadband Limited",234,51
23452,"United Kingdom","Shyam Telecom UK Ltd",234,52
23453,"United Kingdom","Limitless Mobile Ltd",234,53
23455,"United Kingdom","Cable and Wireless Guensey Ltd",234,55
23458,"United Kingdom","Manx Telecom",234,58
23476,"United Kingdom","British Telecom",234,76
23478,"United Kingdom","Airwave mmO2 Ltd",234,78
23486,"United Kingdom","EE Limited ( TM)",234,86
23500,"United Kingdom","Mundlo Mobile Limited",235,00
23501,"United Kingdom","EE Limited ( TM)",235,01
23502,"United Kingdom","EE Limited ( TM)",235,02
23577,"United Kingdom","British Telecom",235,77
23591,"United Kingdom","Vodafone Ltd",235,91
23592,"United Kingdom","Cable & Wireless UK",235,92
23594,"United Kingdom","Hutchison 3G UK Ltd",235,94
23595,"United Kingdom","Network Rail Infrastructure Ltd",235,95
310010,"United States","Verizon Wireless",310,010
310012,"United States","Verizon Wireless",310,012
310013,"United States","Verizon Wireless",310,013
310016,"United States","Cricket Communications",310,016
310017,"United States","North Sight Communications Inc",310,017
310020,"United States","Union Telephone Company",310,020
310030,"United States","Centennial Communications",310,030
310035,"United States","ETEX Communications dba ETEX Wireless",310,035
310040,"United States","MTA Communications dba MTA Wireless",310,040
310050,"United States","Alaska Communications",310,050
310060,"United States","Consolidated Telcom",310,060
310070,"United States","AT&T",310,070
310080,"United States","Corr Wireless Communications LLC",310,080
310090,"United States","Cricket Communications",310,090
310100,"United States","New Mexico RSA 4 East Ltd. Partnership",310,100
310110,"United States","Pacific Telecom Inc",310,110
310120,"United States","Sprintcom Inc",310,120
310130,"United States","Carolina West Wireless",310,130
310140,"United States","GTA Wireless LLC",310,140
310150,"United States","Cingular Wireless",310,150
310160,"United States","T-Mobile USA",310,160
310170,"United States","Cingular Wireless",310,170
310180,"United States","West Central Wireless",310,180
310190,"United States","Alaska Wireless Communications LLC",310,190
310200,"United States","T-Mobile USA",310,200
310210,"United States","T-Mobile USA",310,210
310220,"United States","T-Mobile USA",310,220
310230,"United States","T-Mobile USA",310,230
310240,"United States","T-Mobile USA",310,240
310250,"United States","T-Mobile USA",310,250
310260,"United States","T-Mobile USA",310,260
310270,"United States","T-Mobile USA",310,270
310280,"United States","Contennial Puerto Rio License Corp.",310,280
310290,"United States","NEP Cellcorp Inc.",310,290
310300,"United States","Blanca Telephone Company",310,300
310310,"United States","T-Mobile USA",310,310
310320,"United States","Smith Bagley Inc, dba Cellular One",310,320
310330,"United States","AWCC",310,330
310340,"United States","High Plains Midwest LLC, dba Westlink Communications",310,340
310350,"United States","Mohave Cellular L.P.",310,350
310360,"United States","Cellular Network Partnership dba Pioneer Cellular",310,360
310370,"United States","Docomo Pacific Inc",310,370
310380,"United States","New Cingular Wireless PCS, LLC",310,380
310390,"United States","TX-11 Acquistion LLC",310,390
310400,"United States","Wave Runner LLC",310,400
310410,"United States","Cingular Wireless",310,410
310420,"United States","Cincinnati Bell Wireless LLC",310,420
310430,"United States","GCI Communications Corp",310,430
310440,"United States","Numerex Corp",310,440
310450,"United States","North East Cellular Inc.",310,450
310460,"United States","Newcore Wireless",310,460
310470,"United States","nTELOS Communications Inc",310,470
310480,"United States","Choice Phone LLC",310,480
310490,"United States","T-Mobile USA",310,490
310500,"United States","Public Service Cellular, Inc.",310,500
310510,"United States","Nsighttel Wireless Inc",310,510
310520,"United States","Transactions Network Services",310,520
310530,"United States","Iowa Wireless Services LLC",310,530
310540,"United States","Oklahoma Western Telephone Company",310,540
310550,"United States","Wireless Solutions International",310,550
310560,"United States","AT&T",310,560
310570,"United States","MTPCS LLC",310,570
310580,"United States","Inland Cellular Telephone Company",310,580
310590,"United States","Verizon Wireless",310,590
310600,"United States","New Cell Inc. dba Cellcom",310,600
310610,"United States","Elkhart Telephone Co. Inc. dba Epic Touch Co.",310,610
310620,"United States","Nsighttel Wireless Inc",310,620
310640,"United States","Airadigm Communications",310,640
310650,"United States","Jasper Wireless Inc.",310,650
310660,"United States","T-Mobile USA",310,660
310670,"United States","AT&T Mobility Vanguard Services",310,670
310680,"United States","AT&T",310,680
310690,"United States","Keystone Wireless LLC",310,690
310700,"United States","Cross Valiant Cellular Partnership",310,700
310710,"United States","Arctic Slope Telephone Association Cooperative",310,710
310720,"United States","Wireless Solutions International Inc.",310,720
310730,"United States","US Cellular",310,730
310740,"United States","Convey Communications Inc",310,740
310750,"United States","East Kentucky Network LLC dba Appalachian Wireless",310,750
310760,"United States","Lynch 3G Communications Corporation",310,760
310770,"United States","Iowa Wireless Services LLC dba I Wireless",310,770
310780,"United States","D.D. Inc",310,780
310790,"United States","PinPoint Communications Inc.",310,790
310800,"United States","T-Mobile USA",310,800
310810,"United States","LCFR LLC",310,810
310820,"United States","South Canaan Cellular Communications Co. LP",310,820
310830,"United States","Clearwire Corporation",310,830
310840,"United States","Telecom North America Mobile Inc",310,840
310850,"United States","Aeris Communications, Inc.",310,850
310860,"United States","TX RSA 15B2, LP dba Five Star Wireless",310,860
310870,"United States","Kaplan Telephone Company Inc.",310,870
310880,"United States","Advantage Cellular Systems, Inc.",310,880
310890,"United States","Verizon Wireless",310,890
310900,"United States","Cable & Communications Corporation dba Mid-Rivers Wireless",310,900
310910,"United States","Verizon Wireless",310,910
310920,"United States","James Valley Wireless LLC",310,920
310930,"United States","Copper Valley Wireless",310,930
310940,"United States","Iris Wireless LLC",310,940
310950,"United States","Texas RSA 1 dba XIT Wireless",310,950
310960,"United States","UBET Wireless",310,960
310970,"United States","Globalstar USA",310,970
310980,"United States","Texas RSA 7B3 dba Peoples Wireless Services",310,980
310990,"United States","Worldcall Interconnect",310,990
311000,"United States","Mid-Tex Cellular Ltd.",311,000
311010,"United States","Chariton Valley Communications Corp., Inc.",311,010
311020,"United States","Missouri RSA No. 5 Partnership",311,020
311030,"United States","Indigo Wireless, Inc.",311,030
311040,"United States","Commnet Wireless LLC",311,040
311050,"United States","Thumb Cellular Limited Partnership",311,050
311060,"United States","Space Data Corporation",311,060
311070,"United States","Wisconsin RSA #7 Limited Partnership",311,070
311080,"United States","Pine Telephone Company dba Pine Cellular",311,080
311090,"United States","LongLines Wireless",311,090
311100,"United States","Nex-Tech Wireless LLC",311,100
311110,"United States","Verizon Wireless",311,110
311120,"United States","Choice Phone LLC",311,120
311130,"United States","Light Squared LP",311,130
311140,"United States","Cross Telephone Company",311,140
311150,"United States","Wilkes Cellular Inc.",311,150
311160,"United States","Light Squared LP",311,160
311170,"United States","PetroCom LLC",311,170
311180,"United States","Cingular Wireless, Licensee Pacific Telesis Mobile Services, LLC",311,180
311190,"United States","Cellular Properties Inc.",311,190
311200,"United States","ARINC",311,200
311210,"United States","Emery Telecom-Wireless Inc",311,210
311220,"United States","United States Cellular",311,220
311230,"United States","Cellular South Inc",311,230
311240,"United States","Cordova Wireless Communications Inc",311,240
311250,"United States","Wave Runner LLC",311,250
311260,"United States","Clearwire Corporation",311,260
311270,"United States","Verizon Wireless",311,270
311271,"United States","Verizon Wireless",311,271
311272,"United States","Verizon Wireless",311,272
311273,"United States","Verizon Wireless",311,273
311274,"United States","Verizon Wireless",311,274
311275,"United States","Verizon Wireless",311,275
311276,"United States","Verizon Wireless",311,276
311277,"United States","Verizon Wireless",311,277
311278,"United States","Verizon Wireless",311,278
311279,"United States","Verizon Wireless",311,279
311280,"United States","Verizon Wireless",311,280
311281,"United States","Verizon Wireless",311,281
311282,"United States","Verizon Wireless",311,282
311283,"United States","Verizon Wireless",311,283
311284,"United States","Verizon Wireless",311,284
311285,"United States","Verizon Wireless",311,285
311286,"United States","Verizon Wireless",311,286
311287,"United States","Verizon Wireless",311,287
311288,"United States","Verizon Wireless",311,288
311289,"United States","Verizon Wireless",311,289
311290,"United States","Pinpoint Wireless Inc.",311,290
311300,"United States","Nexus Communications Inc",311,300
311310,"United States","Leaco Rural Telephone Company Inc",311,310
311320,"United States","Commnet Wireless LLC",311,320
311330,"United States","Bug Tussel Wireless LLC",311,330
311340,"United States","Illinois Valley Cellular",311,340
311350,"United States","Sagebrush Cellular Inc dba Nemont",311,350
311360,"United States","Stelera Wireless LLC",311,360
311370,"United States","GCI Communications Corp",311,370
311380,"United States","New Dimension Wireless Ltd",311,380
311390,"United States","Verizon Wireless",311,390
311410,"United States","Iowa RSA No. 2 Limited Partnership",311,410
311420,"United States","Northwest Missouri Cellular Limited Partnership",311,420
311430,"United States","RSA 1 Limited Partnership dba Cellular 29 Plus",311,430
311440,"United States","Bluegrass Cellular LLC",311,440
311450,"United States","Panhandle Telecommunication Systems Inc.",311,450
311460,"United States","Fisher Wireless Services Inc",311,460
311470,"United States","Vitelcom Cellular Inc dba Innovative Wireless",311,470
311480,"United States","Verizon Wireless",311,480
311481,"United States","Verizon Wireless",311,481
311482,"United States","Verizon Wireless",311,482
311483,"United States","Verizon Wireless",311,483
311484,"United States","Verizon Wireless",311,484
311485,"United States","Verizon Wireless",311,485
311486,"United States","Verizon Wireless",311,486
311487,"United States","Verizon Wireless",311,487
311488,"United States","Verizon Wireless",311,488
311489,"United States","Verizon Wireless",311,489
311490,"United States","Sprintcom Inc",311,490
311500,"United States","Mosaic Telecom Inc",311,500
311510,"United States","Light Squared LP",311,510
311520,"United States","Light Squared LP",311,520
311530,"United States","Newcore Wireless LLC",311,530
311540,"United States","Proximiti Mobility Inc",311,540
311550,"United States","Commnet Midwest LLC",311,550
311560,"United States","OTZ Communications Inc",311,560
311570,"United States","Bend Cable Communications LLC",311,570
311580,"United States","United States Cellular",311,580
311590,"United States","California RSA No3 Ltd Partnership dba Golden State Cellular",311,590
311600,"United States","Cox TMI Wireless LLC",311,600
311610,"United States","North Dakota Network Co.",311,610
311620,"United States","Terrestar Networks Inc",311,620
311630,"United States","Corr Wireless Communications",311,630
311640,"United States","Standing Rock Telecommunications",311,640
311650,"United States","United Wireless Inc",311,650
311660,"United States","Metro PCS Wireless Inc",311,660
311670,"United States","Pine Belt Cellular Inc dba Pine Belt Wireless",311,670
311680,"United States","GreenFly LLC",311,680
311690,"United States","TeleBeeper of New Mexico Inc",311,690
311700,"United States","TotalSolutions Telecom LLC",311,700
311710,"United States","Northeast Wireless Networks LLC",311,710
311720,"United States","Maine PCS LLC",311,720
311730,"United States","Proximiti Mobility Inc",311,730
311740,"United States","Telalaska Cellular",311,740
311750,"United States","NetAmerica Alliance LLC",311,750
311760,"United States","Edigen Inc",311,760
311770,"United States","Radio Mobile Access Inc",311,770
311800,"United States","Bluegrass Cellular LLC",311,800
311810,"United States","Blegrass Cellular LLC",311,810
311820,"United States","Kineto Wireless Inc",311,820
311830,"United States","Thumb Cellular LLC",311,830
311840,"United States","Nsight Spectrum LLC",311,840
311850,"United States","Nsight Spectrum LLC",311,850
311860,"United States","Uintah Basin Electronic Telecommunications",311,860
311870,"United States","Sprintcom Inc",311,870
311880,"United States","Sprintcom Inc",311,880
311890,"United States","Globecom Network Services Corporation",311,890
311900,"United States","Gigsky Inc.",311,900
311910,"United States","SI Wireless LLC",311,910
311920,"United States","Missouri RSA No 5 Partnership dba Charlton Valley Wireless Services",311,920
311940,"United States","Clearwire Corporation",311,940
311950,"United States","Sunman Telecommunications corp.",311,950
311960,"United States","Lycamobile USA Inc",311,960
311970,"United States","Big River Broadband LLC",311,970
311980,"United States","LigTel Communications",311,980
311990,"United States","VTel Wireless",311,990
312010,"United States","Charlton Valley Communication Corporation Inc",312,010
312020,"United States","Infrastructure Networks LLC",312,020
312030,"United States","Cross Wireless",312,030
312040,"United States","Custer Telephone Cooperative Inc",312,040
312050,"United States","Fuego Wireless LLC",312,050
312060,"United States","CoverageCo",312,060
312070,"United States","Adams Networks Inc",312,070
312080,"United States","South Georgia Regional Information Technology Authority",312,080
312090,"United States","Allied Wireless Communications Corporation",312,090
312100,"United States","ClearSky Technologies Inc",312,100
312110,"United States","Texas Energy Network LLC",312,110
312120,"United States","East Kentucky Network LLC dba Appalachian Wireless",312,120
312130,"United States","East Kentucky Network LLC dba Appalachian Wireless",312,130
312140,"United States","Cleveland Unlimited Inc",312,140
312150,"United States","Northwest Cell",312,150
312160,"United States","RSA1 Limited Partnership dba Chat Mobility",312,160
312170,"United States","Iowa RSA No. 2 Limited Partnership",312,170
312180,"United States","Keystone Wireless LLC",312,180
312190,"United States","Sprint-Nextel Communications Inc",312,190
312200,"United States","Voyager Mobility LLC",312,200
313100,"United States","Assigned to Public  Safety",313,100
316010,"United States","Sprint-Nextel Communications Inc",316,010
316011,"United States","Southern Communications Services Inc.",316,011
74800,"Uruguay","Ancel - TDMA",748,00
74801,"Uruguay","Ancel - GSM",748,01
74803,"Uruguay","Ancel",748,03
74807,"Uruguay","Movistar",748,07
74810,"Uruguay","CTI Móvil",748,10
43401,"Uzbekistan","Buztel",434,01
43402,"Uzbekistan","Uzmacom",434,02
43404,"Uzbekistan","Daewoo Unitel",434,04
43405,"Uzbekistan","Coscom",434,05
43407,"Uzbekistan","Uzdunrobita",434,07
54101,"Vanuatu","SMILE",541,01
54105,"Vanuatu","Digicel Vanuatu",541,05
54107,"Vanuatu","WANTOK",541,07
73402,"Venezuela (Bolivarian Republic of)","Corporación Digitel",734,02
73404,"Venezuela (Bolivarian Republic of)","Telcel, C.A.",734,04
73406,"Venezuela (Bolivarian Republic of)","Telecomunicaciones Movilnet, C.A.",734,06
45201,"Viet Nam","Mobifone",452,01
45202,"Viet Nam","Vinaphone",452,02
45203,"Viet Nam","S Telecom (CDMA)",452,03
45204,"Viet Nam","Viettel",452,04
45206,"Viet Nam","EVN Telecom",452,06
45207,"Viet Nam","Beeline VN/GTEL Mobile JSC",452,07
45208,"Viet Nam","EVN Telecom",452,08
54301,"Wallis and Futuna","Manuia",543,01
42101,"Yemen","Yemen Mobile Phone Company",421,01
42102,"Yemen","Spacetel Yemen",421,02
42104,"Yemen","Y-Telecom",421,04
64501,"Zambia","Celtel Zambia Ltd.",645,01
64502,"Zambia","Telecel Zambia Ltd.",645,02
64503,"Zambia","Zamtel",645,03
64801,"Zimbabwe","Net One",648,01
64803,"Zimbabwe","Telecel",648,03
64804,"Zimbabwe","Econet",648,04
90101,"Shared Mobile Country Code","ICO Global Communications",901,01
90103,"Shared Mobile Country Code","Iridium Communications Inc",901,03
90105,"Shared Mobile Country Code","Thuraya RMSS Network",901,05
90106,"Shared Mobile Country Code","Thuraya Satellite Telecommunications Company",901,06
90110,"Shared Mobile Country Code","Asia Cellular Satellite (AceS)",901,10
90111,"Shared Mobile Country Code","Inmarsat Ltd.",901,11
90112,"Shared Mobile Country Code","Maritime Communications Partner AS (MCP network)",901,12
90113,"Shared Mobile Country Code","BebbiCell AG (Formerly Global Networks Switzerland AG)",901,13
90114,"Shared Mobile Country Code","Telenor",901,14
90115,"Shared Mobile Country Code","OnAir N.V. (Formerly SITA on behalf of Onair)",901,15
90116,"Shared Mobile Country Code","Jasper Technologies Inc. [formerly Jasper Wireless, Inc]",901,16
90117,"Shared Mobile Country Code","Jersey Telecom",901,17
90118,"Shared Mobile Country Code","Cingular Wireless",901,18
90119,"Shared Mobile Country Code","Vodafone Malta (Vodafone Group)",901,19
90120,"Shared Mobile Country Code","Intermatica",901,20
90121,"Shared Mobile Country Code","Wins Limited (Formerly Seanet Maritime Communications AB)",901,21
90122,"Shared Mobile Country Code","MediaLincc Ltd",901,22
90124,"Shared Mobile Country Code","Voxbone SA",901,24
90126,"Shared Mobile Country Code","Telecom Italia",901,26
90127,"Shared Mobile Country Code","OnAir N.V. (Formerly SITA on behalf of Onair)",901,27
90128,"Shared Mobile Country Code","Vodafone Group",901,28
90129,"Shared Mobile Country Code","Telenor Connexion AB",901,29
90131,"Shared Mobile Country Code","Orange [formerly France Telecom Orange]",901,31
90132,"Shared Mobile Country Code","MegaFon",901,32
90133,"Shared Mobile Country Code","Smart Communications , Inc",901,33
90134,"Shared Mobile Country Code","Tyntec Limited",901,34
90135,"Shared Mobile Country Code","Globecomm Network Services",901,35
90136,"Shared Mobile Country Code","Azerfon LLC",901,36
90137,"Shared Mobile Country Code","TRANSATEL",901,37
